,fips_code,agr,con,ext,neu,ope
1424,47097,-0.32208,-0.11392,0.17077,0.21396,-0.43517
1425,47099,0.56784,0.33103,-0.18672,0.21772,-0.17206
1426,47103,-0.25725,-0.06905,0.54583,0.11369,-0.70327
1427,47105,0.34768,0.17408,-0.10757,0.25495,0.1472
1428,47107,0.61159,0.30226,-0.24541,0.00673,-0.00274
1429,47109,0.35473,-0.07574,0.46887,0.62719,-0.64115
1430,47113,-0.14483,0.49924,-0.05731,-0.52561,0.19621
1431,47115,0.08232,-0.03964,-0.26963,0.1342,0.02055
1432,47117,-0.06871,-0.20507,0.51342,0.06896,-0.65637
1433,47119,0.42001,0.56587,-0.04099,-0.06818,0.25921
1434,47123,0.26887,0.04539,-0.04166,0.33653,-0.57244
1435,47125,-0.26261,0.23449,0.14967,-0.36349,0.23823
1436,47129,0.12806,-0.17602,0.27647,0.56258,-0.8531
1437,47131,0.08398,0.03021,0.03076,0.22449,-0.73813
1438,47141,0.63767,0.33843,-0.57144,-0.05959,0.50094
1439,47143,0.55533,0.13643,-0.34114,0.43282,-0.11524
1440,47145,0.19112,-0.57756,0.15437,0.78256,-0.36932
1441,47147,0.14685,0.0908,0.18908,0.17474,-0.29151
1442,47149,0.26314,0.23173,0.25041,-0.41135,0.55412
1443,47155,0.92296,0.52271,-0.05467,0.28229,0.58642
1444,47157,-0.53856,0.32345,0.5061,-0.64544,0.47894
1445,47163,0.4146,0.19107,-0.36758,0.39816,0.38443
1446,47165,-0.25542,-0.17567,0.3272,-0.12535,0.08216
1447,47167,-0.08473,-0.32621,-0.04104,0.49956,-0.13296
1448,47179,0.44892,0.4766,-0.45052,0.07438,0.96466
1449,47183,0.02593,0.16342,0.08643,-0.15402,-0.05999
1450,47187,1.41446,1.46166,0.11252,-0.82168,1.08242
1451,47189,0.12888,-0.81259,-0.39158,0.55428,0.48381
1452,48001,-0.43008,-0.47229,-0.03163,0.06955,-0.46148
1453,48005,-0.60768,-0.9067,0.36647,0.09292,-0.44788
1454,48007,-0.10187,-0.45822,-0.1652,0.23029,0.01294
1455,48013,-0.27846,-0.98381,-0.26293,1.1059,-0.11332
1456,48015,-0.09895,-0.40573,0.69505,0.34989,-0.58327
1457,48021,-0.09319,-0.39071,-0.0202,0.13034,0.00102
1458,48025,-0.09544,-0.78692,-0.29452,0.92843,-0.40014
1459,48027,-0.61994,-0.35099,0.19183,-0.51693,0.39602
1460,48029,-0.21838,-0.39495,-0.16715,-0.01024,1.15946
1461,48037,-0.40819,-0.33831,0.30592,-0.07218,-0.03877
1462,48039,-0.51376,-0.66804,0.15095,0.02739,-0.22043
1463,48041,0.15178,0.12837,0.00094,-0.42396,0.44545
1464,48043,-0.13709,0.0401,0.25326,0.06049,-0.31085
1465,48049,-0.05468,-0.64417,-0.51126,0.70176,0.47269
1466,48051,-0.28435,-0.37722,0.13268,0.45696,-0.7287
1467,48053,0.46376,0.54442,-0.03192,-0.04074,0.31201
1468,48055,-0.23365,-0.94605,-0.07068,0.552,-0.38281
1469,48057,-0.01118,-0.6989,-0.01293,0.60126,-0.60637
1470,48061,-0.17403,-1.52955,-0.58834,0.85492,0.40673
1471,48067,-0.09016,-0.09618,0.39583,0.12245,-0.31972
1472,48071,-0.0957,-0.3811,0.34144,0.28964,-0.30378
1473,48073,-9e-05,0.19326,-0.14,-0.16734,-0.0163
1474,48083,-0.54734,-0.75364,-0.39948,0.43296,-0.4804
1475,48085,-0.03443,0.09615,0.00363,-0.28183,0.45879
1476,48089,0.43966,-0.19365,0.74751,-0.4991,-0.30183
1477,48091,0.03263,-0.38312,0.07797,0.17952,0.54681
1478,48097,-0.07211,-0.09217,0.01784,0.36879,-0.57674
1479,48099,-0.58129,-0.7794,-0.32432,0.09251,0.47805
1480,48113,-0.29854,0.25857,0.20765,-0.66814,1.20115
1481,48117,-0.30037,-1.18813,-0.84672,1.23015,-1e-05
1482,48121,0.01936,-0.13602,-0.28681,-0.08825,0.96954
1483,48123,-0.83725,-0.93277,-0.35914,0.86085,-0.90636
1484,48127,-0.15814,-0.83986,-0.15973,0.78354,-0.76755
1485,48131,-0.04883,-0.35769,0.71914,0.26013,-0.53117
1486,48133,0.26907,-0.13365,0.39064,0.08444,-0.46702
1487,48135,-0.18088,-0.69885,-0.074,0.18364,0.25334
1488,48139,0.10017,-0.32104,0.31394,0.08264,-0.13478
1489,48141,-0.34539,-1.17929,0.08001,0.23628,0.50802
1490,48143,0.54964,0.35545,0.1862,-0.06011,-0.1792
1491,48145,-0.41778,-0.17512,0.00185,0.03265,-0.36085
1492,48147,-0.01456,-0.7483,-0.28193,0.87052,-0.47611
1493,48149,0.00361,-0.0892,0.11699,0.26574,-0.45088
1494,48157,-0.31958,-0.26388,0.20463,-0.23539,0.20178
1495,48161,-0.07137,-0.56606,0.52836,-0.03394,-1.01676
1496,48163,-0.37673,-0.98112,-0.04311,0.81015,-0.68615
1497,48167,-0.76972,-0.58864,0.16238,0.07834,0.10236
1498,48177,-0.49042,-0.42302,0.42328,0.47293,-0.59649
1499,48179,0.22162,-0.51345,0.12969,0.58067,-0.28554
1500,48181,0.07298,0.00172,-0.28878,0.45675,0.44479
1501,48183,-0.07862,0.28673,-0.19953,-0.3819,0.38467
1502,48185,-0.07028,-0.19118,0.35255,-0.07168,-0.72791
1503,48187,-0.50866,-1.01641,0.08882,0.68928,0.08906
1504,48189,0.73094,-0.22337,0.02623,-0.17241,-0.61947
1505,48199,-0.22409,-0.34242,0.06945,0.21283,-0.3206
1506,48201,-0.76792,-0.19245,0.30043,-0.4584,0.9104
1507,48203,0.01676,0.39012,0.08253,-0.65736,-0.14805
1508,48209,-0.02869,-0.59773,0.06119,0.32401,0.68664
1509,48213,-0.20922,-0.39436,-0.04664,0.0137,-0.17139
1510,48215,-0.23275,-1.35298,-0.5516,0.81852,0.48228
1511,48217,-0.19514,-0.62452,0.29783,0.66215,-0.45188
1512,48219,0.45555,0.27221,0.3586,-0.26376,-0.60211
1513,48221,0.24151,0.32674,0.19657,0.45841,-0.04798
1514,48223,-0.14157,-0.55968,0.1704,0.13778,-0.62719
1515,48225,0.06763,-0.43208,0.40279,0.21791,-0.82822
1516,48227,-0.1237,-0.47059,0.36082,0.43503,-0.19331
1517,48231,-0.11152,0.11686,-0.37342,-0.03647,0.32894
1518,48233,-0.26533,-1.14783,0.02349,0.50118,-0.33156
1519,48241,-0.39284,-0.158,0.62007,0.1933,-0.40966
1520,48245,-0.83124,-0.28575,0.43566,-0.10337,-0.04431
1521,48249,-0.88378,-2.21241,-0.21147,1.74711,0.63917
1522,48251,0.03922,-0.72462,-0.23761,0.86706,0.14545
1523,48257,-0.25327,-0.44543,0.2193,0.57073,-0.35588
1524,48259,0.75557,0.57385,0.42745,-0.28977,0.14097
1525,48265,0.54796,0.45979,0.17923,-0.34549,0.55214
1526,48273,-0.0154,-0.76279,-0.23112,0.65433,0.06281
1527,48277,-0.53524,-0.53579,-0.20745,0.12914,0.07268
1528,48291,-0.40583,-0.7035,0.4359,0.42622,0.12949
1529,48293,-0.14491,-0.53451,0.55077,-0.03405,-0.79348
1530,48303,0.18748,0.56759,-0.31519,-0.57717,0.85797
1531,48309,0.05293,0.38441,-0.34884,-0.53998,0.63246
1532,48321,-0.8363,-0.74677,-0.20782,0.88422,-0.32138
1533,48323,-0.04687,-0.80429,-0.45131,0.70653,-0.23442
1534,48325,-0.29856,-0.98878,-0.09734,1.18731,-0.30581
1535,48329,-0.00671,0.16258,-0.50158,0.07458,0.38401
1536,48331,-0.16682,-0.23265,0.44863,-0.07608,-0.89305
1537,48339,0.01287,-0.15862,-0.05954,0.19361,0.69125
1538,48347,-0.13397,-0.03725,0.22905,-0.31518,0.42314
1539,48349,-0.46889,-0.20737,-0.04492,-0.07352,-0.59747
1540,48355,-0.1385,-0.67265,-0.28924,0.228,0.7081
1541,48361,-0.55379,-0.47872,-0.17064,0.44187,-0.0931
1542,48363,0.15647,-0.62055,-0.30944,0.89794,0.14012
1543,48365,-0.1774,-0.22353,0.39777,0.27976,-0.5591
1544,48367,-0.02543,-0.18112,0.19007,0.63035,0.23572
1545,48373,-0.16613,-0.78043,-0.40173,0.50787,-0.21515
1546,48375,0.48336,0.69113,-0.51959,-0.57601,0.89723
1547,48381,0.18389,-0.51357,-0.20305,0.28334,0.85507
1548,48391,-0.32074,-0.50161,0.36175,0.16653,-1.03274
1549,48395,-0.42821,-0.15152,0.46195,-0.02572,-0.72587
1550,48397,0.15018,-0.40326,0.07647,0.28886,0.19625
1551,48401,-0.43679,-0.43665,0.06878,0.30945,-0.39545
1552,48409,-0.20114,-1.2479,-0.24549,1.21163,-0.25558
1553,48423,-0.56597,-0.76577,0.1969,0.31683,0.23597
1554,48427,0.23209,-1.2577,-0.32201,0.5609,-0.32124
1555,48439,-0.11472,-0.0246,-0.06847,-0.35264,0.65665
1556,48441,0.50809,0.06464,-0.47114,-0.35103,0.657
1557,48451,-0.20141,-1.21023,-0.5909,1.01482,0.76371
1558,48453,0.15273,0.36013,-0.53724,-0.38567,1.98029
1559,48459,0.25083,-0.10552,-0.04986,-0.1182,0.53218
1560,48463,-0.10489,-0.99337,0.18385,0.63385,0.02777
1561,48465,-0.11337,-1.66942,-0.50416,0.94445,0.16326
1562,48467,0.12394,-0.43446,0.08756,0.46777,-0.08337
1563,48469,0.10298,-0.35641,-0.36936,-0.00998,0.35272
1564,48471,-0.0174,-0.05626,0.2403,-0.30154,0.30031
1565,48473,-0.26802,-0.24635,0.53892,0.12107,-0.31962
1566,48477,-0.16984,0.28142,0.34679,-0.55853,-0.34682
1567,48479,-0.18419,-0.78023,-0.4689,0.29165,0.87694
1568,48481,-0.64157,-0.77576,0.33646,0.27998,-0.62299
1569,48485,-0.14098,-0.21554,-0.32915,0.32403,0.25965
1570,48489,0.06945,-0.80897,0.3203,0.51278,-0.07058
1571,48491,0.10811,0.05976,-0.34419,-0.07361,0.29594
1572,48493,-0.34779,-1.32723,-0.12693,1.5735,-0.05727
1573,48497,0.45418,0.02964,-0.26049,0.46059,0.21452
1574,48499,0.06315,-0.11138,0.40568,0.01215,-0.05858
1575,48507,-0.16206,-0.85367,0.2944,0.63241,-0.42037
1576,49003,0.64776,-0.11104,-0.23813,0.38871,0.25176
1577,49005,0.95614,0.82455,-0.51269,-0.53406,1.10556
1578,49011,0.31866,-0.12023,-0.65593,0.17124,0.67283
1579,49021,0.63352,0.11746,-0.19162,0.34362,0.46932
1580,49035,0.06116,0.18829,-0.76561,-0.13671,1.73809
1581,49043,0.81669,1.44549,0.05096,-0.79882,1.21313
1582,49045,-0.07631,-0.54585,-0.3239,1.12774,0.36448
1583,49049,0.86849,0.89959,-1.07744,-0.60445,1.57512
1584,49053,0.61465,0.58232,-0.37027,-0.10547,1.09232
1585,49057,0.29758,-0.0191,-0.92743,0.06432,1.14886
1586,50001,0.83468,1.09425,-0.54776,-0.42463,0.63049
1587,50003,0.61557,0.16695,-0.54128,0.64307,0.40641
1588,50007,0.42699,0.7312,-0.77458,-0.33847,1.71489
1589,50011,0.06361,0.24675,-0.23615,0.37857,-0.53061
1590,50015,0.88837,1.48798,0.10157,-0.44306,0.41611
1591,50021,0.32766,0.82375,-0.53631,-0.12039,0.12884
1592,50023,0.79664,1.21068,-0.49651,-0.6397,0.74469
1593,50025,0.34867,0.87632,-0.57848,0.07055,1.1256
1594,50027,0.76289,1.00916,-0.79563,-0.00824,0.96463
1595,51001,-0.24418,-0.23993,0.19549,0.03561,-0.16378
1596,51003,0.3612,0.77342,0.33375,-1.00968,0.51751
1597,51009,-0.15206,-0.08813,-0.0579,0.37116,-0.17404
1598,51013,0.11145,0.86169,-0.73264,-0.51967,1.42097
1599,51015,0.17956,-0.10284,0.15204,0.46391,-0.30652
1600,51019,0.63485,0.9391,-0.02952,-0.25797,-0.0388
1601,51031,-0.22407,-0.48597,0.16394,0.73231,-0.12929
1602,51041,-0.41066,-0.24873,0.333,0.05782,-0.02804
1603,51047,-0.33588,-0.44562,0.12465,0.39471,0.11666
1604,51057,-0.30511,-0.43398,0.79333,0.10419,-0.41897
1605,51059,-0.12981,0.26073,-0.42555,-0.47187,0.86509
1606,51061,0.00784,0.30291,-0.39409,0.20255,0.48784
1607,51067,0.61422,0.2577,0.28632,0.01942,-0.25983
1608,51069,0.5158,0.34759,-0.17944,-0.1426,-0.18837
1609,51083,-0.20537,-0.03662,0.2355,0.10397,-0.19346
1610,51085,0.12168,0.46143,-0.00013,-0.17341,0.053
1611,51087,-0.49067,-0.04517,0.20186,-0.27137,0.46587
1612,51089,0.15005,0.03621,0.50043,-0.14681,-0.65192
1613,51093,-0.19439,-0.45057,0.23755,0.11746,-0.27611
1614,51107,0.19569,0.46356,-0.50912,-0.30873,0.67467
1615,51109,-0.25205,-0.32191,0.23124,0.10343,-0.46427
1616,51117,-0.1912,-0.2226,0.23972,0.00275,-0.48987
1617,51121,0.46505,0.38674,-0.51184,-0.50446,1.13864
1618,51137,-0.34014,-0.24584,0.44506,-0.00374,-0.06253
1619,51139,0.09828,-0.16222,0.12677,0.11383,-0.52058
1620,51143,0.11094,-0.27637,-0.01881,-0.0187,-0.60452
1621,51147,0.75854,0.88459,-0.18821,-0.42873,0.63107
1622,51149,-0.56806,-0.50512,0.31565,0.12073,-0.40688
1623,51153,-0.54258,-0.62917,-0.10206,-0.03989,0.63251
1624,51155,0.22459,0.17707,-0.19714,-0.03958,-0.3581
1625,51157,0.13652,0.62178,-0.00308,-0.18068,0.7651
1626,51161,0.15718,0.3181,0.16506,0.08973,-0.87968
1627,51165,0.30447,-0.12772,-0.00078,0.44339,-0.24143
1628,51171,0.01398,0.34246,-0.62612,0.3483,-0.27281
1629,51173,-0.00817,-0.41117,-0.23478,0.89869,-0.79266
1630,51179,-0.08365,-0.12649,0.15605,-0.58289,0.61568
1631,51185,0.33032,0.09906,-0.21965,0.69791,-0.14129
1632,51187,0.13765,0.36502,-0.23122,0.13372,0.75401
1633,51191,0.72173,1.04612,-0.30267,-0.34184,0.18392
1634,51195,0.24624,0.07011,-0.42687,0.59783,0.32856
1635,51197,0.21812,-0.07161,0.69926,0.17136,-0.5191
1636,51199,-0.02535,-0.29647,0.1369,0.09612,0.37454
1637,51510,-0.15322,0.69204,-0.61589,-0.57409,1.37399
1638,51515,-0.00032,0.06656,-0.04019,0.20827,-0.24217
1639,51520,0.72123,0.78146,-0.53294,-0.11006,0.4074
1640,51540,0.34879,0.96986,-0.85933,-0.67476,1.60939
1641,51550,-0.41009,-0.02033,0.1642,-0.61954,0.6814
1642,51570,-0.30633,-0.0759,0.57582,0.02234,-0.22853
1643,51590,-0.49983,-0.21835,0.20223,-0.07442,0.06286
1644,51600,0.35133,0.55081,-0.80783,-0.45213,1.29074
1645,51610,0.05063,0.45818,-0.44908,-0.32463,1.16103
1646,51630,0.15934,0.18695,-0.45061,-0.16594,1.19652
1647,51640,0.55451,-0.25682,-0.07602,0.29462,-1.097
1648,51650,-0.53696,-0.09311,0.61861,-0.18245,0.31682
1649,51660,0.49168,0.115,-0.2167,-0.23127,0.8033
1650,51670,-0.48765,-0.83408,0.42379,0.10418,-0.78211
1651,51678,0.44346,0.30607,-0.05246,-0.47732,0.45969
1652,51680,1.12787,1.01095,-0.23358,-0.9755,0.85486
1653,51683,-0.82911,-0.68455,-0.23104,0.20056,0.20889
1654,51685,-0.30024,-0.42941,0.11947,-0.13136,-0.38131
1655,51690,-0.22838,0.01547,0.26347,-0.03676,-0.61318
1656,51700,-0.43579,-0.03115,0.36256,-0.64457,0.3774
1657,51710,-0.76328,0.12084,0.23608,-0.67206,0.607
1658,51730,-0.5247,-0.07002,0.8963,-0.1438,-0.33981
1659,51735,-0.0954,-0.44769,0.48622,0.34222,-0.7604
1660,51740,-0.77919,-0.11974,0.40242,-0.2339,0.26373
1661,51750,-0.1256,-0.39444,0.25149,0.30199,0.14348
1662,51760,-0.27771,0.68227,-0.02966,-0.86428,1.32987
1663,51770,0.10975,0.8733,-0.32603,-0.43299,0.86072
1664,51775,0.37463,0.46448,-0.09088,-0.15108,0.16826
1665,51790,-0.24495,0.1825,-0.7809,0.41387,0.81435
1666,51800,-0.43483,-0.21771,0.25445,-0.15561,0.15745
1667,51810,-0.15136,0.37059,0.07521,-0.53244,1.30319
1668,51820,-0.0419,-0.08075,0.2099,0.12694,0.2017
1669,51830,0.0516,0.23558,-0.29004,-0.06238,1.01474
1670,51840,0.12782,0.14655,-0.17772,-0.0557,1.0145
1671,53001,-0.08389,-1.37658,-0.15692,0.56839,-0.57562
1672,53005,0.20585,-0.41359,-0.64089,0.00212,0.85795
1673,53007,0.50799,-0.06792,-0.36639,-0.1715,0.49419
1674,53009,0.59087,-1.02214,-0.81256,1.48221,0.85065
1675,53011,0.12879,-0.47824,-0.84412,0.40674,1.24774
1676,53015,0.11143,-0.92733,-0.65369,0.5812,0.11853
1677,53017,0.14508,-0.86002,-0.30674,0.70804,-0.25383
1678,53021,-0.19287,-1.22983,-0.37601,0.47287,-0.42375
1679,53025,0.33308,-0.4256,-0.46628,0.65267,0.1409
1680,53027,-0.407,-0.87554,-0.84962,1.1813,0.56341
1681,53029,0.434,0.01605,-0.31638,0.43316,1.08376
1682,53031,0.71876,0.78237,-0.78565,-0.08276,1.07963
1683,53033,0.2502,0.43098,-0.75678,-0.33119,2.18122
1684,53035,0.31648,0.05831,-0.79324,-0.013,1.32372
1685,53037,0.27091,-0.0806,-0.33291,-0.07867,0.74889
1686,53041,0.39524,-0.52396,-0.61559,0.58705,0.18781
1687,53045,0.20897,-0.64838,-0.34489,0.81894,-0.13904
1688,53047,0.67178,0.31584,-0.06142,-0.03081,0.3265
1689,53053,-0.08556,-0.61255,-0.26789,0.25949,0.6499
1690,53057,0.53892,0.84114,-0.73855,0.00909,1.09214
1691,53061,0.24358,-0.44416,-0.59731,0.26562,0.91974
1692,53063,0.54301,0.76014,-0.75102,-0.50346,1.74474
1693,53065,0.57485,0.34739,-0.25799,0.10929,0.08921
1694,53067,0.20625,-0.09767,-1.09576,0.20552,1.71062
1695,53071,0.65056,0.89738,-0.61433,-0.12543,1.2892
1696,53073,0.53124,0.5519,-1.05358,-0.27803,1.93674
1697,53075,0.34055,-0.06609,-0.15614,-0.13345,0.73287
1698,53077,-0.04028,-1.13612,-0.2976,0.74074,-0.12156
1699,54003,-0.31423,-0.33505,-0.21047,0.40037,0.12211
1700,54005,-0.25874,-0.49913,0.15942,0.80961,-0.70795
1701,54009,0.10179,0.32302,0.2926,0.34142,-0.73822
1702,54011,0.01805,-0.23217,-0.52539,0.54147,1.00937
1703,54019,0.27171,-0.47237,-0.26866,0.65248,0.01217
1704,54025,0.45284,0.10015,0.31545,0.23094,-0.59227
1705,54029,-0.34759,-0.40918,-0.04973,0.66543,-0.43625
1706,54033,-0.22042,-0.28028,0.04356,0.2396,0.09415
1707,54035,-0.26894,-0.93596,-0.51989,1.26712,-0.1978
1708,54037,-0.16274,0.18333,-0.26551,0.42359,0.95002
1709,54039,-0.25227,0.34951,-0.46427,0.43351,0.72235
1710,54045,-0.26362,-1.05886,-0.55385,1.55577,0.26555
1711,54049,-0.04269,-0.54334,0.2889,0.44483,-0.05157
1712,54051,-0.29902,-0.45663,-0.00388,0.15162,-0.78591
1713,54053,0.21057,-0.61401,-0.45316,0.62312,-0.90732
1714,54055,-0.134,-0.2187,-0.2634,0.49209,0.13328
1715,54057,-0.40358,-0.61521,-0.44226,0.61315,-0.15026
1716,54059,-0.10621,-0.05703,-0.00855,0.28083,-0.4329
1717,54061,-0.09095,-0.17153,-0.0796,0.03066,0.64918
1718,54067,0.12595,-0.39587,0.29359,0.54493,-0.6253
1719,54069,-0.16249,0.0607,-0.22273,0.45724,0.13153
1720,54079,-0.19515,-0.39874,-0.11341,1.10244,-0.29753
1721,54081,-0.41353,-0.54448,-0.36667,1.1467,0.38035
1722,54083,0.09154,-0.71855,-0.3016,0.67276,-0.09129
1723,54097,0.25692,-0.14893,-0.01958,0.47608,0.03222
1724,54099,0.17527,-0.08995,-0.16884,0.73273,-0.5217
1725,54107,-0.45314,-0.61625,-0.37892,1.11831,0.16019
1726,54109,0.06603,-0.77397,-0.37611,0.78125,0.19092
1727,55005,0.41192,0.2245,0.07396,0.4814,0.10629
1728,55009,0.401,0.64882,-0.3637,-0.23236,0.51546
1729,55017,0.64161,0.54578,-0.4327,0.20769,-0.02573
1730,55021,0.32599,0.33285,-0.00447,0.52053,-0.26151
1731,55025,0.13978,0.70827,-1.07849,-0.54263,1.71066
1732,55027,0.48991,0.12399,-0.41759,0.52335,-0.10922
1733,55029,1.14325,1.07005,0.53026,-1.11889,0.08116
1734,55031,0.41678,-0.24165,0.17408,-0.07439,-0.15008
1735,55035,0.53576,0.37409,-0.77347,-0.0873,0.8555
1736,55039,0.57282,0.19548,-0.54136,0.4261,0.03122
1737,55043,0.30975,-0.07598,-0.18334,0.19291,-0.11684
1738,55045,0.40452,0.25358,0.09686,0.39033,-0.2727
1739,55055,0.42152,0.72099,-0.66471,-0.27417,0.28716
1740,55059,-0.28978,-0.50171,-0.13733,0.41684,0.44138
1741,55063,0.46112,0.23722,-0.32736,-0.13999,0.32759
1742,55071,0.27463,-0.36598,-0.55431,0.86745,-0.05204
1743,55073,0.55844,1.07149,-0.9234,-0.22642,0.83578
1744,55075,0.05731,-0.39247,-0.32619,0.78152,-0.06872
1745,55079,-0.53432,0.21354,-0.08586,-0.53206,1.01932
1746,55081,-0.12353,-0.11691,-0.29723,0.51384,-0.59081
1747,55085,0.4727,0.99863,-0.27699,-0.50321,-0.17912
1748,55087,0.45437,0.89346,-0.6967,-0.26407,0.56548
1749,55089,0.52999,0.46221,-0.32354,-0.1462,0.26034
1750,55093,0.3379,0.45047,-0.23558,-0.11238,0.12372
1751,55095,0.39104,0.18495,-0.01687,0.54199,-0.09181
1752,55097,0.74332,0.30198,-0.49986,-0.09867,0.52581
1753,55101,-0.83693,-0.61261,-0.03806,0.40165,-0.07956
1754,55105,-0.00413,-0.16527,-0.75196,0.22024,0.28531
1755,55109,0.75175,0.89909,-0.44759,0.18551,-0.03849
1756,55111,0.60869,0.39912,-0.19774,0.45444,0.09291
1757,55115,0.23499,0.0984,-0.40925,0.78912,-0.22185
1758,55117,0.16721,0.13789,-0.50401,0.11672,0.21966
1759,55121,0.59877,-0.00885,0.17421,0.4176,-0.58829
1760,55127,0.34118,0.70469,-0.40209,-0.55176,0.50613
1761,55131,0.36732,0.28537,-0.23503,-0.00087,0.00808
1762,55133,0.40796,0.77213,-0.52998,-0.36041,0.41461
1763,55135,0.64259,0.71866,-0.15465,0.10739,-0.1199
1764,55139,0.6255,0.56663,-0.77724,-0.12641,0.55883
1765,55141,0.38402,0.73597,-0.75493,0.33311,0.02483
1766,56001,0.36744,0.6272,-0.40179,-0.66487,1.048
1767,56005,0.23304,-0.49348,-0.29325,0.65535,-0.11221
1768,56013,0.25048,0.62695,-0.25939,-0.05257,0.2203
1769,56021,0.21696,0.49414,-0.34128,-0.02586,0.74622
1770,56025,-0.19976,0.10565,-0.64509,0.31826,0.86807
1771,56029,0.76441,-1.36519,1.0563,0.94156,-0.28965
1772,56033,0.35351,0.58054,-0.12107,0.05896,0.283
1773,56037,0.26711,0.44028,-0.20226,0.54293,0.48838
1774,56039,0.85108,1.1014,-0.20487,-0.64416,0.52878
